review_id,customer_id,product_name,product_category,full_name,transaction_date,review_date,rating,review_title,review_text
rev_000055,62ab496d-f69a-48af-b44c-08ac79b6f68d,iPhone 13,Smartphones,Sara Howell,2024-03-27,2024-04-17,4,"Incredible Power, Decent Battery Life, But Missing Some Personal Touch","I've been an avid iPhone user since the iPhone 6, and the iPhone 13 is a significant leap forward in terms of power and performance. The camera quality is absolutely stunning, and it handles even the most demanding apps with ease. However, compared to my previous models, I miss some of the personal touch that Apple used to offer. Customization options seem limited, and the removal of the headphone jack feels like a step back rather than forward. But overall, a fantastic device if you can look past these minor quibbles."
rev_000056,1b7daed4-aaa6-41b1-9826-0d51d67614e3,Bookshelf,Furniture,Kelly Kim,2023-08-16,2023-08-20,1,"Disappointed with the Quality, Unstable Bookshelf","I was so excited to purchase a new bookshelf for my home office, but unfortunately it turned out to be a big disappointment. The construction is flimsy and the shelves are not sturdy enough to hold any significant weight without sagging or falling apart completely. This makes it frustrating and risky to try to use this product as intended. I'm disappointed in the quality of this bookshelf, especially considering its price point. I would not recommend it to others looking for a reliable and functional bookshelf solution."
rev_000057,3353148b-3cfd-4603-9f0f-d6ca3652a931,Comforter Set,Bedding,Vernon Garrett,2022-11-07,2022-11-26,4,Very Cozy but Lacks Durability,"Purchased the Comforter Set for my guest room, and it's quite cozy! The color coordination is excellent, and it adds a touch of elegance to the space. However, after just two months of use, I noticed some loose threads and stitching issues that worry me about its durability. Hopefully, it lasts longer than expected because the feel and look are truly appealing."
rev_000058,25750c54-2dbd-4f79-9a0e-1d1fe3e9ddf9,Microsoft Surface,Tablets,Troy Taylor,2023-07-26,2023-08-21,4,A Solid Tablet with a Few Hiccups,"The Microsoft Surface tablet has been a good addition to my work setup, offering a smooth performance for tasks like note-taking, web browsing, and light graphic design. However, the battery life could be improved as I find myself charging it more often than expected during long working days. Additionally, while the Type Cover keyboard is a nice touch, its responsiveness can sometimes feel laggy, which can be frustrating when typing quickly. Overall, it's a decent tablet with room for improvement in battery life and keyboard responsiveness, but still a valuable tool for my needs."
rev_000059,a86087fa-14b4-4049-a263-d71bef66f20d,Range Hood,Kitchen Appliances,Larry Young,2023-04-07,2023-05-06,4,"Functional, But Needs a Few Adjustments","The KitchenAid Pro Line Series 600 Range Hood I purchased is quite impressive in terms of its power and design. It does a fantastic job of removing cooking odors and grease from the kitchen air. However, I find the control panel a bit confusing, and it would be great if there were clearer instructions for adjusting the ventilation speed and light brightness. Additionally, the installation process could have been smoother with better guidance in the manual. Nevertheless, I'm hopeful that these minor issues will be addressed in future models or updates to the existing one. Overall, it's a reliable appliance for any busy kitchen."
rev_000060,eca0551d-19da-4c17-bd8b-35190c3fc3e4,Refrigerator,Kitchen Appliances,Melissa Davis,2024-08-24,2024-09-14,5,Incredible Energy Efficiency and Spacious Interior!,"Purchased the LG French Door Refrigerator (Model: LFXS28965S) last month, and I am absolutely thrilled with its performance. The energy efficiency is outstanding, saving me a significant amount on my electricity bills without compromising cooling efficiency. The spacious interior allows for easy organization of all our groceries, and the door-in-door feature is perfect for quick access to frequently used items. Highly recommend this refrigerator to anyone in the market!"
rev_000061,2b667e27-cdb3-4bf7-b34b-0318e531fc5b,Microwave Oven,Kitchen Appliances,Teresa Johnson,2024-10-30,2024-11-10,4,Efficient but Lacks Personality,"I've been using the new microwave oven for a couple of weeks now, and it's proven to be quite efficient. Heating up leftovers quickly and evenly is a lifesaver during busy workdays. However, compared to my old one, it lacks the charm and personality that made cooking with the old model so enjoyable. The new one feels more like a tool than an appliance I can connect with in the kitchen. If they could add a bit of character or customization options, it would make this practical device feel less sterile and more like part of our family. Overall, still a good purchase for functionality, but missing the warmth that my old microwave brought to our meals."
rev_000062,0bea62bb-8f30-48e6-a8a5-43cbbd950773,Bed Frame,Furniture,Angel Holmes,2023-11-21,2023-11-29,4,A Sturdy but Somewhat Heavy Bed Frame,"Purchased the [Brand Name] bed frame recently, and overall I'm quite satisfied with it. The build quality is excellent, and it certainly feels sturdy enough to support my weight comfortably. However, I found the assembly process a bit challenging due to its substantial size and weight. It would have been helpful if the instructions were more detailed or perhaps included some visuals. Nonetheless, once assembled, it has served me well, and I appreciate the solid construction. If you're looking for a durable bed frame that can hold up over time, this might be worth considering, despite the assembly hassle."
rev_000063,f0565a60-e1ca-474c-8206-6024975f7510,,Cookware,Katherine Sellers,2022-10-01,2022-10-12,3,"Quality nan cookware, but size could be better","I recently purchased the nan cookware set and overall, it's been a decent addition to my kitchen. The non-stick surface works well, making clean up easy after cooking. However, the size of the pots and pans seems to be a bit smaller than I expected, which can make preparing meals for larger families or groups challenging at times. Despite this, the quality is good and it heats evenly, so if you're cooking for one or two people, this set could be ideal."
rev_000064,0d81ab41-dba9-42d2-95c5-9ea4863dda01,Dining Table,Furniture,Derrick Bush,2022-05-08,2022-05-12,4,"Decent Dining Table, Could Use Some Improvements","The dining table I purchased is functional, and it matches the aesthetic of my living room well. However, upon assembly, I found that the instructions could have been more clear, which made the process a bit frustrating. Also, one of the legs was slightly wobbly when assembled, but after adjusting it, it's now stable. Overall, it serves its purpose and looks great, just needs some minor tweaks to make it perfect."
rev_000065,2da6e100-37ac-48ee-8878-98c9686b24a4,PlayStation 5,Gaming Consoles,Nicholas Friedman,2020-08-30,2020-09-16,3,"Solid Gaming, Some Annoyances with the PS5","I finally got my hands on the long-awaited PlayStation 5 and must say that overall it's a fantastic piece of hardware. The games run smoothly and look stunning in 4K. However, there are a couple of annoyances that have slightly dampened my experience. Firstly, the lack of backwards compatibility for older PS4 games is quite disappointing. Secondly, the DualSense controller has an impressive haptic feedback feature, but it seems to drain the battery life faster than its predecessor. Despite these minor issues, I'm still enjoying exploring the new generation of gaming with my PlayStation 5."
rev_000066,d8c16bed-2f10-4e21-ab0d-baf3b85cf3a9,Sony Bravia,TVs,Cheryl Gaines,2023-04-26,2023-05-23,2,Disappointed with Sony Bravia,"I was really excited about my new Sony Bravia TV, but unfortunately it has not lived up to expectations. The picture quality is good, but the smart features are very slow and frustrating to use. Also, the remote control constantly loses its signal, which can be a hassle during movie nights. Customer service has been less than helpful so far in resolving these issues."
rev_000067,1741f124-3a60-4087-9ace-d4b8962d25ba,LG OLED TV,TVs,Virginia Freeman,2023-12-18,2023-12-25,5,Incredible Visual Experience with the LG OLED TV,"Virginia Freeman, 52 years old
December 25th, 2023

The LG OLED TV has revolutionized my living room experience! The picture quality is unparalleled - colors are vibrant, blacks are deep, and the contrast ratio is fantastic. I've never seen such a stunning representation of HDR content before. Even better, the smart features are intuitive and easy to use. It's a game-changer for my movie nights! The only slight drawback would be the price, but considering its performance, it's worth every penny. I highly recommend this TV to anyone seeking a premium viewing experience at home."
rev_000068,df1d8d34-ed84-469c-8a76-ada804ee8926,Asus ZenBook,Laptops,Kathleen Simpson,2023-11-23,2023-12-01,5,Impressed by the ZenBook's Power and Design!,"I recently purchased the Asus ZenBook and I must say, it's been a game-changer for my academic needs. The sleek design, coupled with its powerful performance, has made this laptop a perfect fit. The 16:9 aspect ratio display is fantastic for watching videos and working on multiple windows simultaneously. Additionally, the ErgoLift hinge adds to the comfort during long study sessions. Asus, you've hit the mark with this one! Highly recommended for students like me."
